,ID,Angle,Ra_hh_,Ra_mm_,Ra_ss_,Dec_deg_,Dec_mm_,Dec_ss_,X,Y,x_1,x_2,utc_mu,year_jst_mu,month_jst_mu,day_jst_mu,hour_jst_mu,minute_jst_mu,second_jst_mu,duration,alt_start,alt_end,azimuth_radiant,zenith_radiant,velocity,n_data_interferometry,n_data_doppler,azimuth_start_at_kiso,elevation_start_at_kiso,range_start_at_kiso,azimuth_end_at_kiso,elevation_end_at_kiso,range_end_at_kiso,exposure_starting_time_tomoe,year_tomoe,month_tomoe,day_tomoe,hh_UT__tomoe,mm_tomoe,ss_tomoe,ra1_deg_,dec1_deg_,ra2_deg_,dec2_deg_,az1_deg_,el1_deg_,az2_deg_,el2_deg_,az_middle_deg_,el_middle_deg_,az3_deg__mu_at_kiso,el3_deg__mu_at_kiso,az4_deg__mu_at_kiso,el4_deg__mu_at_kiso,az_intersection,el_intersection,distance,vector_az,vector_el,theta,az3_deg__tomoe,el3_deg__tomoe,az4_deg__tomoe,el4_deg__tomoe,az1_intersection_tomoe,el1_intersection_tomoe,az2_intersection_tomoe,el2_intersection_tomoe,az1_intersection_mu,el1_intersection_mu,az2_intersection_mu,el2_intersection_mu,percentage,Event_Number,MJD,Begining_time_of_the_event_YYYY,MM,DD,hh,mm,ss_ssssss,Duratin_s_,Radiant_Right_Ascension_,Radiant_Declination_,Radiant_Azimuth_,Radiant_Zenith_,Radiant_Azimuth__uncorrected,Radiant_Zenith__uncorrected,Zenith_angle_correction,Initial_velocity_observed__km_s_,Initial_velocity_geocentric__km_s_,RCS_dBsm_at_max_SNR,SNR_max_dB_,Beginning_height_km_,EndHeight_km_,AzimuthOfMeteorStartPoint,ZenithOfMeteorStartPoint,AzimuthOfMeteorEndPoint,ZenithOfMeteorEndPoint,x6ParametersForOrbit,x6ParametersForOrbit_1,x6ParametersForOrbit_2,x6ParametersForOrbit_3,x6ParametersForOrbit_4,x6ParametersForOrbit_5,Period_yr_,HeliocentricVelocity_km_s_,Radiant_eclipticLongitude_,Radiant_eclipticLatitude_,SolarLongitude,RAError,decError,azError,zeError,velocityError,aError,eError,qError,iError,omegaError,PError,heliocentricVelocityError,radiant_eclipticLongitude_,radiant_eclipticLatitude_,HammerX,HammerY,TimeFromPerihelion_days_,x_start_km_,y_start_km_,z_start_km_,x_end_km_,y_end_km_,z_end_km_,incidence_angle_deg_,line_intensity,flux_meteor,v_mag_meteor,v_mag_meteor_err,star_number_ucac,v_band_abs_mag_meteor,v_band_abs_mag_meteor_error,zero_mag_ucac,g_mag_meteor,g_mag_meteor_err,star_number_gaia,g_band_abs_mag_meteor,g_band_abs_mag_meteor_error,zero_mag_gaia,v_band_abs_mag_meteor_coverted
10,574521_069,78.0,9,42,52.7319,-9,27,57.74800000000001,314,66,161,471,2018-04-18T13:53:24.154,2018,4,18,22,53,24.1536,0.33072,97.382383,91.274845,142.359503,57.10400500000001,34.18826,56,104,231.908296,27.640799,203497.8169,234.89223,26.114534,200611.6214,2018-04-18T13:52:49.813484,2018,4,18,13,52,49.813484,145.514737793216,-9.42278423443521,145.929990504849,-9.51009256750087,233.444851088927,26.973758776062798,233.8537152877,26.767909101446598,233.64928318831403,26.870833938754696,226.0,30.662858266203603,240.98131931067402,23.0,233.60041339007003,26.775290731936803,0.107316175618922,-0.0488697982441693,-0.0955432068178865,0.36573054660086496,226.0,30.7219964031779,241.33763839171002,23.0,231.95164100891498,27.7255409326479,234.945317599363,26.2183232454575,233.39664659241402,26.879516271584606,233.804180187725,26.6710651922891,100.0,1000045,58226.578752,2018,4,18,13,53,24.1536,0.33072,223.150843,-15.190952,142.975813,58.63969300000001,142.359503,57.10400500000001,1.7509869999999998,34.18826,32.124671,-1.269213,40.956973,97.382383,91.274845,186.529892,3.582864,282.072348,4.115662,2.056727,0.8780370000000001,0.250846,28.234532,2.00793,307.198793,2.9496130000000003,36.371192,225.23219100000003,1.266275,28.234532,0.10952,0.172253,0.009813,0.171285,0.15626700000000002,0.05948,0.003328,0.003295,0.226969,0.645583,0.128002,0.15626700000000002,0.10952,0.172253,1.256716,0.023266,-40.308808,-6.057983588450751,-0.6934217975084079,97.382383,1.37362102523487,-6.4224909589020704,91.274845,56.940813296089495,18248.508100280702,279735146.664769,4.303154462865095,0.010069890904980216,51.0,3.445260169873805,0.010069890904980216,25.420022052136968,3.7505569116751474,0.054588409924206986,65.0,2.892662618683857,0.054588409924206986,24.86742450094703,3.549707475605716
11,574521_070,78.0,9,41,35.8371,-9,23,52.856,75,15,18,126,2018-04-18T13:53:24.154,2018,4,18,22,53,24.1536,0.33072,97.382383,91.274845,142.359503,57.10400500000001,34.18826,56,104,231.908296,27.640799,203497.8169,234.89223,26.114534,200611.6214,2018-04-18T13:52:49.813484,2018,4,18,13,52,49.813484,145.322893977426,-9.38175838497367,145.46769081447,-9.412529156726473,233.900203076384,26.7447527683712,234.04255613570305,26.6727579874605,233.971379606044,26.708755377915807,226.0,30.662858266203603,240.98131931067402,23.0,233.92142655580295,26.611094352460004,0.10969495485872,-0.0499530502408731,-0.0976610254558565,0.261565878763813,226.0,30.7402649994023,241.30458720296002,23.0,231.953548224554,27.729269646593398,234.944449956256,26.2166269543377,233.85041584201,26.6474159222693,233.992437269596,26.5747727826507,100.0,1000045,58226.578752,2018,4,18,13,53,24.1536,0.33072,223.150843,-15.190952,142.975813,58.63969300000001,142.359503,57.10400500000001,1.7509869999999998,34.18826,32.124671,-1.269213,40.956973,97.382383,91.274845,186.529892,3.582864,282.072348,4.115662,2.056727,0.8780370000000001,0.250846,28.234532,2.00793,307.198793,2.9496130000000003,36.371192,225.23219100000003,1.266275,28.234532,0.10952,0.172253,0.009813,0.171285,0.15626700000000002,0.05948,0.003328,0.003295,0.226969,0.645583,0.128002,0.15626700000000002,0.10952,0.172253,1.256716,0.023266,-40.308808,-6.057983588450751,-0.6934217975084079,97.382383,1.37362102523487,-6.4224909589020704,91.274845,56.940813296089495,15676.3619018953,240306186.768726,4.464447384696385,0.00696811448466651,53.0,3.606553091705095,0.00696811448466651,25.41635976473288,3.9825419852566206,0.026096594451038426,63.0,3.1246476922653312,0.026096594451038426,24.93445436529312,3.7707892507288605
12,578114_038,102.5,10,25,53.4817,-7,8,12.969,226,128,80,342,2018-04-18T14:32:07.881,2018,4,18,23,32,7.88104,0.22776,100.235647,97.468902,81.720624,74.908527,48.670203,28,71,233.839094,29.970435,195300.4549,235.509698,27.886321,202131.619,2018-04-18T14:31:49.177389,2018,4,18,14,31,49.177389,156.278413935219,-7.17967717163003,156.627334393137,-7.1028409696807895,234.479135308332,29.3817566800628,234.716326230901,29.093780688610806,234.59773076961602,29.2377686843368,227.402678618087,38.0,239.426521843554,23.0,234.493417630756,29.1541523624693,0.133689641414548,-0.104313138860334,-0.0836163218675345,0.761218641037817,227.38073424484,38.0,239.73545805567295,23.0,233.93256155603402,30.045357616028102,235.63085624791802,27.983440185229398,234.37675586825299,29.2996903909287,234.610079393259,29.0086143340099,100.0,1000081,58226.605647,2018,4,18,14,32,7.88104,0.22776,283.664434,14.715483,81.653658,75.979801,81.720624,74.908527,1.188597,48.670203,47.006958,-19.877535,19.986347,100.235647,97.468902,39.398558,4.029971,302.131128,4.309156,1.04716,0.234501,0.8016,28.260827000000006,103.723628,273.547869,1.071568,30.182127,286.706862,37.363301,28.260827000000006,1.076474,1.227223,1.164957,0.424744,1.325383,0.12323599999999997,0.041062,0.090391,2.85675,51.82199,0.190699,1.325383,1.076474,1.227223,0.17291900000000002,0.641378,-72.499641,5.457041457306159,4.4822343863361915,100.235647,3.90617664593135,-6.219470449383231,97.468902,75.6481706692491,84.19932534749779,1493608.9826226996,8.639252720059805,0.01643098313175534,15.0,7.655709108348392,0.01643098313175534,24.074845012091888,8.290924903167934,0.12783414441917534,19.0,7.307381291456523,0.12783414441917534,23.726517195200024,7.756934370758066
13,580521_059,84.5,11,11,43.8732,-9,30,13.187,256,105,80,440,2018-04-18T15:22:26.422,2018,4,19,0,22,26.42224,0.29952,96.453944,90.642778,161.88093700000005,45.381098,27.852875,38,76,232.516817,27.429261,202934.6968,234.259779,26.230351,198483.4079,2018-04-18T15:21:57.321073,2018,4,18,15,21,57.321073,167.69682360888902,-9.48079595815635,168.179556460468,-9.527326929218649,233.509051413339,26.900389504401694,233.942777087863,26.6195650340314,233.725914250601,26.7599772692166,226.0,31.9119043791844,238.956027291917,23.0,233.65008323573502,26.649734984696803,0.133804723802318,-0.0758310148664236,-0.110242284519792,1.60058538218822,226.0,31.7622768908222,239.533095779814,23.0,232.57086591117096,27.507836704858303,234.34732875839,26.3576298632862,233.437310035805,26.7960926890691,233.862856435665,26.503377280324504,100.0,1000140,58226.640584,2018,4,19,15,22,26.42224,0.29952,226.010275,-10.885264,162.950471,47.289639,161.88093700000005,45.381098,2.077588,27.852875,25.449748,-10.887731,34.11052,96.453944,90.642778,201.762528,2.865434,285.691227,2.350877,1.218274,0.742392,0.313837,28.294983,7.216636999999999,307.8410350000001,1.344675,32.074555,226.683592,6.185469,28.294983,0.22321,0.627895,0.091325,0.555662,0.278279,0.032751,0.007534000000000002,0.008951,0.7428100000000001,1.672985,0.054249,0.278279,0.22321,0.627895,1.228326,0.113398,-47.722238,-4.4837235785971785,-1.78996085733906,96.453944,1.00641280456846,-3.58253320814223,90.642778,44.82299446158949,897.182153490136,9584986.44424908,5.313164399095982,0.10341584196925536,5.0,4.464640083788859,0.10341584196925536,22.76714315660902,4.7882360259181205,0.04903257378070878,4.0,3.9397117106109967,0.04903257378070878,22.24221478343116,4.54754526021228
14,582211_049,73.5,11,36,8.4962,-9,26,48.604,307,61,154,450,2018-04-18T15:40:49.767,2018,4,19,0,40,49.76656,0.35568,97.103551,92.158609,165.976347,55.012109,24.321648,50,108,231.955558,27.882518,201407.4619,233.990607,27.024866,196580.47,2018-04-18T15:40:25.406151,2018,4,18,15,40,25.406151,173.830498591796,-9.3860435897955,174.226900210042,-9.50339491412007,232.33862042703203,27.835863278443398,232.75991682057202,27.6695195738868,232.549268623802,27.752691426165104,226.0,30.3924311420502,242.0,23.6493836773453,232.50618482687,27.6504615731921,0.110937623901545,-0.0430837969315974,-0.10222985297298197,1.3065505102288302,226.0,30.3385896719735,242.0,24.021186262596107,231.993349155653,27.972189397629197,234.047959106585,27.1609519033192,232.29754211004,27.7383920571139,232.71482754369998,27.5625310892703,100.0,1000157,58226.653354,2018,4,19,15,40,49.76656,0.35568,229.865073,-22.431087,167.061165,58.389437,165.976347,55.012109,3.498103,24.321648,21.552148000000006,-31.354889,15.591398000000002,97.103551,92.158609,168.089394,2.732351,341.580264,1.388817,0.909853,0.681805,0.28951,208.307467,4.1411690000000005,139.07083500000002,0.8678739999999999,28.005186,233.327256,-3.957472,28.307467,1.174727,0.913342,1.133644,0.568034,0.351634,0.028737,0.014168,0.017529,1.0079790000000002,3.738222,0.041149,0.351634,1.174727,0.913342,1.121263,-0.071982,-52.950686,-4.53446689038152,0.956438732484274,97.103551,2.11983981860298,-0.7059879428325981,92.158609,54.20987907980229,623.75852770696,5858124.38418516,8.239764403260562,0.014171102067688297,22.0,7.352779016176072,0.014171102067688297,25.159160875052198,7.997954280727146,0.1354019715180537,32.0,7.1109688936426565,0.1354019715180537,24.917350752518786,7.569753355641452
15,582313_095,44.5,11,36,45.1906,-7,54,0.915,421,105,350,470,2018-04-18T15:42:15.595,2018,4,19,0,42,15.59464,0.36816,101.063781,99.393605,169.73283600000005,79.346252,24.354256,57,116,232.546023,28.713125,204238.421,235.056653,28.866878000000003,200010.0685,2018-04-18T15:41:28.281647,2018,4,18,15,41,28.281647,174.093861666671,-7.80443096100853,174.25348344425495,-7.96628852617159,233.68360533986697,28.8437778449782,233.94121335148103,28.8607599942644,233.812409345674,28.852268919621306,226.0,28.3122412878166,242.0,29.292094153432004,233.816167037164,28.790909642159995,0.0614742318041833,0.00375769149073335,-0.0613592774613174,0.26715761345438,226.0,28.337255815170398,242.0,29.3920148922505,232.54262800381,28.7685618323564,235.05254108220402,28.934021432488894,233.687326240293,28.7830193281585,233.94500783403598,28.7987999561614,100.0,1000160,58226.654347,2018,4,19,15,42,15.59464,0.36816,232.622834,-49.06447100000001,170.646384,84.87808199999998,169.73283600000005,79.346252,5.556122,24.354256,21.600692,-30.599818,15.756785,101.063781,99.393605,194.562058,2.176206,332.539398,3.140862,0.831825,0.595356,0.336593,208.308438,29.035278,141.393282,0.758662,26.338307,242.927126,-29.080137,28.308438,1.161785,0.75861,0.6694899999999999,0.279139,0.629233,0.018463,0.021254,0.018376,1.269534,2.995475,0.025277,0.629233,1.161785,0.75861,0.866382,-0.516242,-60.336119,-3.71707644854913,-0.9655978366950668,101.063781,4.83954183483918,-2.51507794495834,99.393605,79.12775042055091,522.9815677568711,5404691.53779474,8.37841821204838,0.008348943412210576,26.0,7.509163342657138,0.008348943412210576,25.21034549326828,7.893312729613999,0.02620807668398345,43.0,7.024057860222755,0.02620807668398345,24.725240010833897,7.486927140792286
16,582321_030,59.0,11,32,30.2422,-9,24,54.497,446,39,408,478,2018-04-18T15:41:42.869,2018,4,19,0,41,42.86896,0.32136,92.972607,89.342559,171.709339,65.95549,29.021553000000004,43,100,231.37098,27.311044,196487.9279,233.785645,26.965815000000006,191055.7178,2018-04-18T15:41:28.281647,2018,4,18,15,41,28.281647,173.075163863748,-9.384885053694859,173.16884663596,-9.440605223832641,233.492884175177,27.028659786914506,233.612065975368,27.0093316967632,233.55247507527199,27.0189957418389,226.0,28.0789426751454,242.0,25.791393884733505,233.549694772286,26.999549228625302,0.0196442602523277,-0.00278030298625254,-0.0194465132135768,1.07510079204953,226.0,28.2438045539817,242.0,25.6490338597429,231.37960589209203,27.371376821772103,233.78779223798,26.980833611985997,233.48994355701,27.0080919673897,233.609445987562,26.9910064898608,100.0,1000159,58226.65396799999,2018,4,19,15,41,42.86896,0.32136,226.540462,-33.565499,172.538362,68.86634000000001,171.709339,65.95549,2.951427,29.021553000000004,26.756351,-21.467887,18.254168,92.972607,89.342559,129.28168200000002,3.713919,37.68020900000001,3.631676,1.058545,0.753265,0.26118,208.308068,20.931705,136.23327700000002,1.08909,30.330463,233.509506,-15.468745000000002,28.308068,1.152918,0.811683,0.953089,0.532133,0.612329,0.057633,0.018317,0.018819,1.350432,3.52726,0.089124,0.612329,1.152918,0.811683,1.088765,-0.280193,-47.548718,-3.82092841697245,4.67130853737822,92.972607,4.48786831294159,3.4661432604662696,89.342559,66.6179079771072,202.992605745445,2330584.03296201,9.364113475515847,0.007607922008622309,38.0,8.427180432793966,0.007607922008622309,25.28277539236119,8.956699815653538,0.02924500626921993,54.0,8.019766772931659,0.02924500626921993,24.875361732498888,8.43583773460387
17,582412_092,98.0,11,35,49.7064,-8,43,36.342,248,123,90,430,2018-04-18T15:43:17.024,2018,4,19,0,43,17.02432,0.25584,96.95646,91.029627,94.849929,63.62031800000001,54.262839,40,79,232.394996,28.975602,194565.9968,235.042233,26.202077,199503.3699,2018-04-18T15:42:31.376341,2018,4,18,15,42,31.376341,173.745923695602,-8.75579010870951,174.20054928654702,-8.693231247846791,233.406251106839,28.090718698747807,233.74144834933202,27.7470355256622,233.57384972808498,27.918877112205,226.0,35.6756750500895,238.098508573953,23.0,233.484763109142,27.833846909170298,0.123152592757483,-0.0890866189433837,-0.0850302030347265,0.6184300756271011,226.0,35.6844681643957,238.371274138974,23.0,232.471758445765,29.048869191259694,235.148933041568,26.30391862678911,233.319038665167,28.0074773353372,233.650487553117,27.660216483003396,100.0,1000161,58226.655058,2018,4,19,15,43,17.02432,0.25584,284.495389,10.701595,94.889735,64.20630200000001,94.849929,63.62031800000001,0.767474,54.262839,52.761352,-23.109577,24.503759,96.95646,91.029627,77.376334,3.760784,292.6301660000001,3.940946,1.329299,0.340416,0.876785,28.309134000000004,115.210027,239.96542,1.532619,32.999973,287.1097450000001,33.281620000000004,28.309134000000004,0.330108,0.326831,0.262911,0.215917,0.40499,0.06758,0.025502,0.014729,0.819191,9.765627,0.117035,0.40499,0.330108,0.326831,0.174374,0.57339,-47.431415,1.39283715129289,6.21912771839664,96.95646,2.41301630636217,-5.78830771187321,91.029627,63.8108890751163,141.677816210477,3211604.95405497,8.933865361168712,0.012649407037865913,33.0,7.9504924592201975,0.012649407037865913,25.200670659078988,8.35801197332227,0.14955890215670764,47.0,7.374639071373759,0.14955890215670764,24.62481727123255,7.821031035019192
18,582422_091,98.0,11,31,33.3806,-8,52,28.59,268,237,113,423,2018-04-18T15:43:17.024,2018,4,19,0,43,17.02432,0.25584,96.95646,91.029627,94.849929,63.62031800000001,54.262839,40,79,232.394996,28.975602,194565.9968,235.042233,26.202077,199503.3699,2018-04-18T15:42:31.376341,2018,4,18,15,42,31.376341,172.681327001049,-8.903547802187461,173.096438949798,-8.84559986435178,234.21541037582801,27.2538001717782,234.515150751606,26.936988678267106,234.365280563717,27.095394425022697,226.0,35.6756750500895,238.098508573953,23.0,234.273345127608,27.00764512113,0.127090773646987,-0.0919354361089688,-0.0877493038926431,0.251419357157711,226.0,35.9371029274282,238.239998145175,23.0,232.49556707443,29.071593732311698,235.130633503504,26.2864523287582,234.122782734873,27.165390181474,234.42390752034302,26.849900060786,100.0,1000161,58226.655058,2018,4,19,15,43,17.02432,0.25584,284.495389,10.701595,94.889735,64.20630200000001,94.849929,63.62031800000001,0.767474,54.262839,52.761352,-23.109577,24.503759,96.95646,91.029627,77.376334,3.760784,292.6301660000001,3.940946,1.329299,0.340416,0.876785,28.309134000000004,115.210027,239.96542,1.532619,32.999973,287.1097450000001,33.281620000000004,28.309134000000004,0.330108,0.326831,0.262911,0.215917,0.40499,0.06758,0.025502,0.014729,0.819191,9.765627,0.117035,0.40499,0.330108,0.326831,0.174374,0.57339,-47.431415,1.39283715129289,6.21912771839664,96.95646,2.41301630636217,-5.78830771187321,91.029627,63.8108890751163,95.1356088001664,2156569.04307265,9.482220086484432,0.036026079971153216,30.0,8.498847184535919,0.036026079971153216,25.316628503349534,9.093823764193507,0.06658290027033284,46.0,8.110450862244997,0.06658290027033284,24.928232181058608,8.522259671719482
19,582521_118,64.0,11,30,28.0997,-9,41,17.907,67,246,20,120,2018-04-18T15:44:33.249,2018,4,19,0,44,33.24904,0.32448,92.041945,87.477405,186.699312,59.60325600000001,27.338707,47,105,232.966969,26.327601,200836.6612,234.754331,25.867298,194032.653,2018-04-18T15:43:34.269236,2018,4,18,15,43,34.269236,172.554223986661,-9.657814990146962,172.688011193697,-9.722701880054721,234.11414938894902,26.158401345115,234.27179128151298,26.118724129999105,234.19297033523102,26.138562737557002,226.0,28.121818809043198,242.0,24.001306008614396,234.162371366097,26.0197465780521,0.122693018022738,-0.030598969133564,-0.118816159504888,0.31423426113104,226.0,28.200668445257502,242.0,24.173595238202,232.995879548493,26.4398610021623,234.785766069925,25.9893607487792,234.08366159176103,26.040016867593998,234.241081140433,25.999476288510298,100.0,1000163,58226.65594,2018,4,19,15,44,33.24904,0.32448,211.268869,-27.338957,187.630682,62.609913,186.699312,59.60325600000001,2.952476,27.338707,25.022435,-19.553427,28.082797,92.041945,87.477405,218.339995,2.674488,337.255781,2.999539,1.66908,0.731688,0.447834,208.309997,13.242399,108.13192,2.156333,34.979321,218.58084700000003,-13.767079,28.309997,0.284933,0.291102,0.246284,0.21409,0.175263,0.044823,0.00688,0.005453,0.287894,1.009999,0.086896,0.175263,0.284933,0.291102,1.336922,-0.254858,-47.799743,-3.37229628139569,-2.66710346357892,92.041945,4.22735512261639,-1.7721756123642098,87.477405,59.1837864840743,648.296695243782,5577868.57737381,8.282350315269635,0.011655892331011249,31.0,7.444697976463967,0.011655892331011249,25.14852100888561,7.767307349132447,0.018025907505391514,43.0,6.92965501032678,0.018025907505391514,24.63347804274843,7.396961224841421
20,584014_111,70.5,12,6,57.8979,-7,10,48.356,284,167,182,378,2018-04-18T16:12:21.994,2018,4,19,1,12,21.994,0.14664000000000002,101.173827,98.213851,131.221867,72.980643,67.602446,18,47,232.358754,29.967166,197113.6679,235.399736,28.945347,197222.5527,2018-04-18T16:11:26.683614,2018,4,18,16,11,26.683614,181.605481644057,-7.13216156591481,181.866224914795,-7.22420242501992,234.161394632703,29.465226404882003,234.45362619062598,29.3622923534806,234.307510411665,29.4137593791813,226.0,32.1038099043461,242.0,26.727551840339107,234.276892955973,29.3226403731291,0.0961254485398691,-0.0306174556920098,-0.0911190060521889,0.830845948505986,226.0,32.3399515735186,242.0,26.7041987680021,232.39871837528,30.0861018838189,235.424881941957,29.020182520640606,234.130061681342,29.3719780496469,234.423724230604,29.2733026966114,100.0,1000199,58226.675255,2018,4,19,16,12,21.994,0.14664000000000002,276.222274,-21.002152,131.44816699999998,73.490709,131.221867,72.980643,0.583357,67.602446,66.40231800000001,-18.554569,21.155651,101.173827,98.213851,80.120141,3.4140550000000003,351.610982,4.217682,7.270277,0.916901,0.604155,28.328878000000003,175.168326,260.375394,19.603175,40.361945,275.812173,2.30932,28.328878000000003,0.394445,0.384689,0.21404,0.303895,1.166611,22.910911,0.067712,0.030439,0.817516,10.266657,171.763854,1.166611,0.394445,0.384689,0.396653,0.040504000000000005,-40.279224,1.0356290494809302,5.946227586353179,101.173827,7.165352014659411,-1.05668382362342,98.213851,72.35680824093329,26.1251191486414,864519.167677755,9.161895814460877,0.024926491190818408,13.0,8.178773862006937,0.024926491190818408,24.003832381141592,9.14315090533675,0.15599032566952667,17.0,8.16002895288281,0.15599032566952667,23.985087472017465,8.569507592097317
21,584315_111,70.0,12,6,36.2092,-6,24,23.875,216,187,200,256,2018-04-18T16:15:30.492,2018,4,19,1,15,30.49192,0.20904,105.25723899999998,102.401368,120.772388,77.7529,68.583019,34,65,231.506375,30.680096,200867.4283,235.78533,29.208655,203886.6798,2018-04-18T16:14:35.314616,2018,4,18,16,14,35.314616,181.62961302085495,-6.398883879835651,181.70402586353,-6.42599705730624,235.58004234267798,29.4287762796143,235.66374885581,29.3990014743362,235.621895599244,29.413888876975196,226.0,32.5736204554745,242.0,27.071563060619894,235.57606604572499,29.280616392943397,0.140932263785574,-0.0458295535186153,-0.133272484031817,0.6037184082211949,226.0,32.8364429549408,242.0,27.1451667731713,231.566951239531,30.8562518927773,235.830401277327,29.339722414510398,235.5340605807,29.295061172910103,235.618071510751,29.2661716129767,100.0,1000207,58226.677436,2018,4,19,16,15,30.49192,0.20904,288.283821,-17.301298000000006,120.941735,78.310924,120.772388,77.7529,0.6180770000000001,68.583019,67.349397,-27.765041,18.554952,105.25723899999998,102.401368,109.315043,3.5095050000000003,310.137296,4.410335,3.4585410000000003,0.743096,0.8885149999999999,28.331011,170.746376,223.127355,6.431901,38.676763,287.498957,5.031905,28.331011,0.326829,0.306967,0.139941,0.270116,1.478438,2.129117,0.1178,0.019341,0.6742,11.325002,6.707814,1.478438,0.326829,0.306967,0.192945,0.0879,-30.185426,-2.1351808252401,6.09199142763975,105.25723899999998,5.09117902532153,-6.03798796690811,102.401368,78.5652755236801,48.378776117981204,1584012.77251405,9.29601793681825,0.030623697431517282,21.0,8.318486886698636,0.030623697431517282,24.795414634702578,8.459469456995464,0.17097085423154504,27.0,7.481938406875847,0.17097085423154504,23.9588661548798,7.923287301752683
22,584411_011,112.5,12,7,6.8519,-9,31,29.859,315,120,174,450,2018-04-18T16:15:43.649,2018,4,19,1,15,43.64896,0.25584,96.676889,89.98529,81.123713,57.886879,52.517484,51,82,232.240431,28.600098,196200.3053,233.943727,25.589691,201357.1697,2018-04-18T16:15:38.205314,2018,4,18,16,15,38.205314,181.589117336,-9.60138262134911,181.959721055615,-9.4518609764529,233.29629980346698,27.167447239481806,233.493581368774,26.813839784747,233.39494058612098,26.990643512114396,226.921942344814,38.0,235.40898080838403,23.0,233.210204506865,26.8861193647645,0.21225625163425,-0.18473607925523106,-0.104524147349917,0.3436548010730621,227.252697112813,38.0,235.621365363405,23.0,232.435447488306,28.710438829152498,234.120687128248,25.689815494330606,233.11050684574403,27.0623251075848,233.309902167987,26.709913621944104,100.0,1000208,58226.677589,2018,4,19,16,15,43.64896,0.25584,293.894011,24.094224,81.04841,58.39553100000001,81.123713,57.886879,0.730554,52.517484,50.998502,-23.401788,24.874414,96.676889,89.98529,92.928769,2.904214,251.743584,3.920726,2.172459,0.5408430000000001,0.9975,28.33116,100.069962,168.83776,3.202044,36.681068,301.499175,44.953003,28.33116,0.933563,0.889834,0.805556,0.568779,0.801091,0.471772,0.094217,0.004704,1.750459,8.438848,1.066024,0.801091,0.933563,0.889834,-0.038865,0.764664,9.129977,-0.250596011837843,4.89816239456309,96.676889,-1.93202622572827,-5.85684860719236,89.98529,58.4202420901534,107.849957248944,2205520.29313237,9.24555634866115,0.011465401248280264,22.0,8.287120453050271,0.011465401248280264,25.10433399392099,8.774520506130433,0.022706373792364832,26.0,7.816084610519552,0.022706373792364832,24.63329815139027,8.241728633825133
23,586013_041,131.5,14,6,28.0988,-7,59,59.058,332,170,242,461,2018-04-18T18:12:36.688,2018,4,19,3,12,36.68768,0.19032,98.834074,92.992226,63.986126,44.887061,45.300206,27,58,233.51915,30.51261,189702.4699,233.91303900000003,28.114521000000003,191667.5184,2018-04-18T18:12:16.387853,2018,4,18,18,12,16.387853,211.49650473759,-8.10462099303685,211.78994845511397,-7.84929183492113,233.998464366279,28.7565776865208,234.053529469159,28.3727746102421,234.025996917719,28.564676148381402,232.28933719500802,38.0,234.753105220298,23.0,233.84401019690202,28.534784610796297,0.18442524386049494,-0.181986720817207,-0.0298915375851259,1.16297486437563,232.67228948099998,38.0,234.824373698788,23.0,233.74128762150903,30.5490963712726,234.086494147407,28.143011216400105,233.81259488942501,28.7260484015907,233.875425504379,28.3435208200019,100.0,1000517,58226.758758,2018,4,19,18,12,36.68768,0.19032,314.192107,41.341312,63.683225,45.311398,63.986126,44.887061,0.735643,45.300206,43.665087,-8.296209,22.326022,98.834074,92.992226,49.583317,7.269147999999999,37.569177,4.338141,7.335356,0.8854569999999999,0.840211,28.410511,74.569576,130.714147,19.866979,40.373792,336.167052,55.100647,28.410511,1.7910549999999998,1.265433,1.470787,1.100095,0.950375,35.140791,0.100924,0.02683,2.1050150000000003,11.495334,315.931918,0.950375,1.7910549999999998,1.265433,-0.418876,0.93413,31.729819,8.17354428501069,9.59821831409292,98.834074,5.59142478262622,4.30118685303201,92.992226,45.24910399340629,2856.16473150205,55165852.0750021,5.8787195890137625,0.008116654301744592,36.0,4.819133226133252,0.008116654301744592,25.232895415381705,5.38473831310834,0.03906629242354294,53.0,4.325151950227829,0.03906629242354294,24.73891413947628,4.914869808567121
