ID,Angle,Ra[hh],Ra[mm],Ra[ss],Dec[deg],Dec[mm],Dec[ss],X,Y,x_1,x_2,utc_mu,year_jst_mu,month_jst_mu,day_jst_mu,hour_jst_mu,minute_jst_mu,second_jst_mu,duration,alt_start,alt_end,azimuth_radiant,zenith_radiant,velocity,n_data_interferometry,n_data_doppler,azimuth_start_at_kiso,elevation_start_at_kiso,range_start_at_kiso,azimuth_end_at_kiso,elevation_end_at_kiso,range_end_at_kiso
694334_059,116,12,34,21.6425,-7,23,28.572,63,36,0,125,2018-04-21T16:38:21.146,2018,4,22,1,38,21.14648,0.26208,100.422143,90.026173,85.376986,44.164642,55.063962,44,83,234.988501,30.49926,192768.6317,236.693269,26.563306,195029.9609
694344_015,77,12,30,52.4478,-7,29,13.945,226,113,0,470,2018-04-21T16:37:58.867,2018,4,22,1,37,58.86656,0.30576,88.635502,84.084723,112.267408,63.500928,33.575891,47,94,232.004138,26.480003,192588.5949,234.713287,24.636703,194772.5266
694344_058,110,12,30,13.5493,-7,36,58.199,105,212,0,260,2018-04-21T16:38:21.146,2018,4,22,1,38,21.14648,0.26208,100.422143,90.026173,85.376986,44.164642,55.063962,44,83,234.988501,30.49926,192768.6317,236.693269,26.563306,195029.9609
694344_058,117,12,32,4.2069,-7,40,19.685,451,251,395,500,2018-04-21T16:38:21.146,2018,4,22,1,38,21.14648,0.26208,100.422143,90.026173,85.376986,44.164642,55.063962,44,83,234.988501,30.49926,192768.6317,236.693269,26.563306,195029.9609
694411_089,80.5,12,43,11.3841,-10,6,23.252,89,259,0,210,2018-04-21T16:39:39.674,2018,4,22,1,39,39.67376,0.23088,91.473877,88.175997,206.611857,50.509397,23.120345,49,66,232.655603,26.704645,197174.8429,233.23193,26.358997,192371.8084
694412_027,59,12,44,50.8668,-9,3,24.293,396,71,300,500,2018-04-21T16:39:08.230,2018,4,22,1,39,8.2304,0.2808,97.701015,93.286875,187.281825,61.347089,32.909404,44,91,232.725832,27.809776,203077.7144,234.617216,27.506697,195923.5216
694421_090,80.5,12,39,59.8312,-9,58,22.993,311,160,60,500,2018-04-21T16:39:39.674,2018,4,22,1,39,39.67376,0.23088,91.473877,88.175997,206.611857,50.509397,23.120345,49,66,232.655603,26.704645,197174.8429,233.23193,26.358997,192371.8084
694423_027,59,12,40,2.2894,-8,20,1.171,314,133,210,470,2018-04-21T16:39:08.230,2018,4,22,1,39,8.2304,0.2808,97.701015,93.286875,187.281825,61.347089,32.909404,44,91,232.725832,27.809776,203077.7144,234.617216,27.506697,195923.5216
694431_091,80.5,12,36,0.9543,-9,48,20.472,387,37,240,500,2018-04-21T16:39:39.674,2018,4,22,1,39,39.67376,0.23088,91.473877,88.175997,206.611857,50.509397,23.120345,49,66,232.655603,26.704645,197174.8429,233.23193,26.358997,192371.8084
694513_039,174.5,12,45,18.3176,-8,24,28.796,482,187,473,494,2018-04-21T16:40:16.696,2018,4,22,1,40,16.69568,0.23712,104.006146,98.620671,188.132605,50.905076,37.321677,27,60,231.988555,29.629521,204499.7164,233.556125,29.046174,197428.4806
694514_038,77.5,12,43,39.7735,-7,40,0.517,172,233,0,370,2018-04-21T16:40:16.696,2018,4,22,1,40,16.69568,0.23712,104.006146,98.620671,188.132605,50.905076,37.321677,27,60,231.988555,29.629521,204499.7164,233.556125,29.046174,197428.4806
695031_011,101.5,12,41,59.4451,-9,55,18.937,282,126,0,500,2018-04-21T16:45:29.625,2018,4,22,1,45,29.62544,0.29328,92.101267,90.273894,83.707883,74.817303,25.495172,50,94,232.89986,27.257307,195009.7269,234.10236,25.947833,199561.3663
695111_084,138,12,51,38.7191,-9,59,29.127,445,170,370,500,2018-04-21T16:47:09.113,2018,4,22,1,47,9.11288,0.26832,106.809195,97.872416,52.266939,27.864072,37.765803,31,82,232.599564,30.576515,204359.1772,232.612275,27.731933,203919.9306
695211_093,82,12,50,40.4361,-9,54,18.618,264,105,0,500,2018-04-21T16:48:16.527,2018,4,22,1,48,16.52672,0.29952,94.152332,89.302507,209.082691,52.149282,27.488828,46,95,232.0551,27.169134,199826.4025,232.85963,26.752978,192287.3255
695213_062,111.5,12,51,23.085,-8,12,12.764,395,32,270,460,2018-04-21T16:48:00.590,2018,4,22,1,48,0.58976,0.41184,102.191068,99.176325,76.083989,68.527941,19.752558,55,127,233.169609,29.861161,199660.4574,234.145822,28.116384,204148.1644
695232_062,110.5,12,41,7.031,-9,10,8.483,114,166,0,250,2018-04-21T16:48:00.590,2018,4,22,1,48,0.58976,0.41184,102.191068,99.176325,76.083989,68.527941,19.752558,55,127,233.169609,29.861161,199660.4574,234.145822,28.116384,204148.1644
695241_094,104,12,37,21.8747,-9,55,40.969,239,140,0,460,2018-04-21T16:48:16.527,2018,4,22,1,48,16.52672,0.29952,94.152332,89.302507,209.082691,52.149282,27.488828,46,95,232.0551,27.169134,199826.4025,232.85963,26.752978,192287.3255
695314_033,149.5,12,51,1.5551,-7,32,38.003,326,139,250,400,2018-04-21T16:48:48.828,2018,4,22,1,48,48.82808,0.2028,107.036174,104.395792,97.459257,77.750806,59.908127,31,65,231.415854,31.056891,202099.6841,234.143235,29.212538,207753.9208
695314_048,146,12,49,49.9422,-7,28,23.321,102,86,60,145,2018-04-21T16:48:56.737,2018,4,22,1,48,56.73728,0.26208,99.206955,89.208181,91.276552,21.783806,42.140002,47,84,233.038606,28.637296,201010.2172,233.84161,25.697198,198926.3584
695413_045,87.5,12,51,33.2088,-8,10,20.98,427,8,360,500,2018-04-21T16:49:58.407,2018,4,22,1,49,58.4072,0.20904,105.56087,101.5279,100.941302,72.331284,64.225263,27,60,230.935874,30.305971,203551.6978,233.981429,28.173393,208533.6301
695523_049,108.5,12,53,49.8726,-8,21,45.544,456,153,420,490,2018-04-21T16:51:15.646,2018,4,22,1,51,15.64592,0.26832,97.919164,88.91112,170.379583,42.516871,47.876576,37,80,231.924088,27.732612,204013.3456,234.268227,25.9969,196288.3936
695815_002,82.5,12,57,20.0289,-6,37,17.903,290,46,0,500,2018-04-21T16:54:00.772,2018,4,22,1,54,0.77192,0.23088,105.593041,103.693826,99.455857,81.879686,60.155501,40,73,232.502932,30.885303,200356.9456,235.736307,29.027447,207516.4479
696011_038,107,12,56,35.9619,-9,49,6.587,158,39,0,260,2018-04-21T16:56:24.357,2018,4,22,1,56,24.35744,0.24336,95.884765,89.727245,144.456442,26.912968,28.913587,36,69,232.334318,28.24002,196755.2954,233.36747,26.678665,193648.9974
696026_025,155,12,52,30.2336,-5,50,46.571,199,70,175,230,2018-04-21T16:56:18.077,2018,4,22,1,56,18.07688,0.19032,102.558188,96.386041,121.081527,56.895658,61.353195,23,58,232.34236,30.160082,198671.8979,235.271822,28.104827,198587.0937
696034_025,154.5,12,49,13.8536,-7,32,23.707,409,143,350,440,2018-04-21T16:56:18.077,2018,4,22,1,56,18.07688,0.19032,102.558188,96.386041,121.081527,56.895658,61.353195,23,58,232.34236,30.160082,198671.8979,235.271822,28.104827,198587.0937
696222_096,90,12,59,25.7416,-9,10,17.556,287,159,0,500,2018-04-21T16:59:11.986,2018,4,22,1,59,11.98568,0.22464,100.046739,95.337149,115.465204,66.375958,51.144741,32,69,231.218569,28.770333,201881.1282,234.245837,26.958387,203658.5087
696231_094,99.5,12,53,57.4416,-9,50,7.609,87,61,0,200,2018-04-21T16:59:11.986,2018,4,22,1,59,11.98568,0.22464,100.046739,95.337149,115.465204,66.375958,51.144741,32,69,231.218569,28.770333,201881.1282,234.245837,26.958387,203658.5087
696241_094,99.5,12,50,30.9389,-9,58,5.8,265,169,0,500,2018-04-21T16:59:11.986,2018,4,22,1,59,11.98568,0.22464,100.046739,95.337149,115.465204,66.375958,51.144741,32,69,231.218569,28.770333,201881.1282,234.245837,26.958387,203658.5087
696511_063,76.5,13,4,23.4069,-10,0,53.619,396,186,255,500,2018-04-21T17:02:05.046,2018,4,22,2,2,5.04632,0.1404,110.037545,105.203958,120.775477,46.657864,51.124799,19,43,232.300568,32.066001,202133.006,233.911322,30.620127,201097.5739
696511_064,76.5,13,2,58.8312,-9,55,37.938,133,121,0,230,2018-04-21T17:02:05.046,2018,4,22,2,2,5.04632,0.1404,110.037545,105.203958,120.775477,46.657864,51.124799,19,43,232.300568,32.066001,202133.006,233.911322,30.620127,201097.5739
696513_090,71.5,13,4,31.5221,-8,17,2.354,420,91,280,500,2018-04-21T17:02:18.016,2018,4,22,2,2,18.01616,0.20592,101.933828,96.60631,122.084463,64.310645,60.41981,31,65,231.666084,29.619123,200559.3728,235.069937,27.74726,201240.0817
696515_101,54,13,3,44.0166,-6,43,38.177,269,125,130,380,2018-04-21T17:02:23.835,2018,4,22,2,2,23.83496,0.2184,101.00382,96.782871,153.3861,72.684925,63.2882,37,70,231.40221,28.741902,203948.4662,235.508668,28.049008,199732.1533
696515_101,91,13,3,50.8118,-6,37,45.867,290,51,0,500,2018-04-21T17:02:23.835,2018,4,22,2,2,23.83496,0.2184,101.00382,96.782871,153.3861,72.684925,63.2882,37,70,231.40221,28.741902,203948.4662,235.508668,28.049008,199732.1533
696521_064,76.5,13,0,29.9364,-9,46,22.045,488,6,473,500,2018-04-21T17:02:05.046,2018,4,22,2,2,5.04632,0.1404,110.037545,105.203958,120.775477,46.657864,51.124799,19,43,232.300568,32.066001,202133.006,233.911322,30.620127,201097.5739
696525_101,91,13,0,11.3776,-6,38,15.834,421,59,390,500,2018-04-21T17:02:23.835,2018,4,22,2,2,23.83496,0.2184,101.00382,96.782871,153.3861,72.684925,63.2882,37,70,231.40221,28.741902,203948.4662,235.508668,28.049008,199732.1533
696711_114,75,13,10,0.4578,-10,3,36.701,226,221,0,430,2018-04-21T17:04:49.449,2018,4,22,2,4,49.44848,0.39312,93.87143,86.163262,181.828915,52.134289,31.58991,60,109,232.349799,26.972198,200499.4901,234.812597,25.822957,191465.3898
696715_065,85.5,13,10,23.7839,-6,52,45.786,294,240,130,500,2018-04-21T17:04:25.094,2018,4,22,2,4,25.09376,0.22464,104.511249,98.818165,114.553511,64.908345,59.727399,32,71,232.502246,30.8162,198717.6242,236.026524,28.546956,200792.2166
696721_115,74.5,13,6,39.8147,-9,49,55.677,420,51,270,500,2018-04-21T17:04:49.449,2018,4,22,2,4,49.44848,0.39312,93.87143,86.163262,181.828915,52.134289,31.58991,60,109,232.349799,26.972198,200499.4901,234.812597,25.822957,191465.3898
696725_066,85.5,13,5,59.2369,-6,47,10.436,283,172,0,500,2018-04-21T17:04:25.094,2018,4,22,2,4,25.09376,0.22464,104.511249,98.818165,114.553511,64.908345,59.727399,32,71,232.502246,30.8162,198717.6242,236.026524,28.546956,200792.2166
696733_097,79,13,2,2.775,-8,30,55.427,370,275,315,400,2018-04-21T17:04:40.875,2018,4,22,2,4,40.87472,0.17472,96.30107,92.340467,200.947789,47.058898,32.348604,30,47,233.325521,27.854864,199943.1374,234.037643,27.34612,194957.4682
696733_098,80,13,1,0.6416,-8,27,59.88,176,240,0,300,2018-04-21T17:04:40.875,2018,4,22,2,4,40.87472,0.17472,96.30107,92.340467,200.947789,47.058898,32.348604,30,47,233.325521,27.854864,199943.1374,234.037643,27.34612,194957.4682
696742_115,75,12,57,6.7475,-9,10,12.531,273,171,0,500,2018-04-21T17:04:49.449,2018,4,22,2,4,49.44848,0.39312,93.87143,86.163262,181.828915,52.134289,31.58991,60,109,232.349799,26.972198,200499.4901,234.812597,25.822957,191465.3898
696812_032,108.5,13,10,9.6709,-9,10,50.041,253,162,0,500,2018-04-21T17:05:11.295,2018,4,22,2,5,11.29472,0.2496,97.664013,91.765813,108.33047,37.158494,28.82653,35,75,232.602895,28.402153,199350.7016,233.766614,26.57976,198596.6852
696821_032,151,13,6,41.3474,-9,56,18.499,425,131,370,495,2018-04-21T17:05:11.295,2018,4,22,2,5,11.29472,0.2496,97.664013,91.765813,108.33047,37.158494,28.82653,35,75,232.602895,28.402153,199350.7016,233.766614,26.57976,198596.6852
696826_032,65,13,6,56.3763,-5,51,18.272,460,75,395,500,2018-04-21T17:05:11.295,2018,4,22,2,5,11.29472,0.2496,97.664013,91.765813,108.33047,37.158494,28.82653,35,75,232.602895,28.402153,199350.7016,233.766614,26.57976,198596.6852
696826_033,66.5,13,6,15.3889,-5,46,44.238,331,18,300,385,2018-04-21T17:05:11.295,2018,4,22,2,5,11.29472,0.2496,97.664013,91.765813,108.33047,37.158494,28.82653,35,75,232.602895,28.402153,199350.7016,233.766614,26.57976,198596.6852
696912_065,113,13,10,46.224,-9,13,14.332,367,192,210,500,2018-04-21T17:06:30.371,2018,4,22,2,6,30.37112,0.24336,101.924811,93.486333,95.937862,39.887661,45.045836,37,78,232.271451,29.140616,203353.4767,233.830478,26.363113,203686.5498
696914_039,163.5,13,9,28.795,-7,29,54.117,122,103,90,150,2018-04-21T17:06:17.663,2018,4,22,2,6,17.66336,0.25584,94.658188,89.873643,342.241823,25.866282,20.575717,40,74,234.338901,27.692992,197590.4389,233.637047,26.365677,195954.7218
696921_039,162,13,6,22.9216,-10,5,43.305,368,250,360,380,2018-04-21T17:06:17.663,2018,4,22,2,6,17.66336,0.25584,94.658188,89.873643,342.241823,25.866282,20.575717,40,74,234.338901,27.692992,197590.4389,233.637047,26.365677,195954.7218
696921_040,163.5,13,6,37.8606,-9,53,11.667,414,92,385,440,2018-04-21T17:06:17.663,2018,4,22,2,6,17.66336,0.25584,94.658188,89.873643,342.241823,25.866282,20.575717,40,74,234.338901,27.692992,197590.4389,233.637047,26.365677,195954.7218
696921_065,113,13,4,46.0972,-9,50,3.602,67,53,0,140,2018-04-21T17:06:30.371,2018,4,22,2,6,30.37112,0.24336,101.924811,93.486333,95.937862,39.887661,45.045836,37,78,232.271451,29.140616,203353.4767,233.830478,26.363113,203686.5498
696921_066,112,13,5,18.6822,-9,46,40.387,168,10,153,189,2018-04-21T17:06:30.371,2018,4,22,2,6,30.37112,0.24336,101.924811,93.486333,95.937862,39.887661,45.045836,37,78,232.271451,29.140616,203353.4767,233.830478,26.363113,203686.5498
696931_065,113,13,2,17.9473,-10,5,1.973,427,245,350,500,2018-04-21T17:06:30.371,2018,4,22,2,6,30.37112,0.24336,101.924811,93.486333,95.937862,39.887661,45.045836,37,78,232.271451,29.140616,203353.4767,233.830478,26.363113,203686.5498
697116_037,96.5,13,10,11.2372,-6,1,8.354,253,195,0,500,2018-04-21T17:08:22.451,2018,4,22,2,8,22.45088,0.2808,103.540624,93.186218,104.825874,49.06068,57.63299,41,85,231.664159,30.135261,200683.6212,234.824751,26.514415,202042.8713
697122_038,101.5,13,4,53.7458,-8,59,35.18,89,23,0,190,2018-04-21T17:08:22.451,2018,4,22,2,8,22.45088,0.2808,103.540624,93.186218,104.825874,49.06068,57.63299,41,85,231.664159,30.135261,200683.6212,234.824751,26.514415,202042.8713
697125_056,143,13,5,42.4143,-6,48,38.418,231,190,170,295,2018-04-21T17:08:31.555,2018,4,22,2,8,31.55504,0.20904,102.392906,95.791547,146.481132,56.260965,57.661674,27,65,231.216039,29.550171,201850.1138,234.461993,28.030003,197835.9322
697126_037,96.5,13,6,45.3059,-6,6,43.325,427,269,340,500,2018-04-21T17:08:22.451,2018,4,22,2,8,22.45088,0.2808,103.540624,93.186218,104.825874,49.06068,57.63299,41,85,231.664159,30.135261,200683.6212,234.824751,26.514415,202042.8713
697132_038,102,13,1,35.5379,-9,9,28.789,289,154,100,500,2018-04-21T17:08:22.451,2018,4,22,2,8,22.45088,0.2808,103.540624,93.186218,104.825874,49.06068,57.63299,41,85,231.664159,30.135261,200683.6212,234.824751,26.514415,202042.8713
697244_028,116,12,57,40.911,-7,26,51.681,362,79,285,500,2018-04-21T17:09:21.219,2018,4,22,2,9,21.2192,0.22152,103.861704,97.580403,112.45672,59.766194,55.012552,28,69,232.102238,30.350909,200074.9215,235.044262,28.044035,201374.479
697316_044,70.5,13,15,42.9446,-6,5,49.871,67,254,0,140,2018-04-21T17:10:44.370,2018,4,22,2,10,44.37032,0.20592,105.227434,102.583826,121.566195,78.09135,70.149356,34,66,231.759824,31.098714,198515.9425,236.069907,29.684633,201441.4417
697326_044,71,13,13,14.2774,-5,52,41.541,419,92,305,500,2018-04-21T17:10:44.370,2018,4,22,2,10,44.37032,0.20592,105.227434,102.583826,121.566195,78.09135,70.149356,34,66,231.759824,31.098714,198515.9425,236.069907,29.684633,201441.4417
697326_045,71,13,12,11.9356,-5,47,14.41,223,24,175,265,2018-04-21T17:10:44.370,2018,4,22,2,10,44.37032,0.20592,105.227434,102.583826,121.566195,78.09135,70.149356,34,66,231.759824,31.098714,198515.9425,236.069907,29.684633,201441.4417
697521_022,83,13,11,38.8888,-9,59,58.268,135,177,0,280,2018-04-21T17:12:39.327,2018,4,22,2,12,39.32672,0.20904,109.380044,102.401524,135.102978,59.246989,66.67319,30,64,231.584687,30.954845,207024.038,235.433004,29.068558,204726.1127
697531_022,82.5,13,8,10.1294,-9,53,3.153,305,94,0,500,2018-04-21T17:12:39.327,2018,4,22,2,12,39.32672,0.20904,109.380044,102.401524,135.102978,59.246989,66.67319,30,64,231.584687,30.954845,207024.038,235.433004,29.068558,204726.1127
697611_111,82,13,17,21.5413,-9,51,24.624,381,65,0,500,2018-04-21T17:14:26.121,2018,4,22,2,14,26.1212,0.25584,95.218493,91.244031,204.281345,50.548892,24.738247,39,79,232.343681,27.134523,202266.5622,233.05708,26.712908,196636.1562
697615_032,142,13,15,43.048,-6,37,35.135,69,48,0,100,2018-04-21T17:13:47.305,2018,4,22,2,13,47.30528,0.2496,105.586625,99.883614,116.342249,67.284635,59.430675,45,80,231.656895,30.666035,201562.6479,235.593993,28.406813,203773.5114
697616_117,76.5,13,17,39.843,-5,48,32.152,433,35,320,500,2018-04-21T17:14:29.135,2018,4,22,2,14,29.13512,0.16224,114.677022,109.580675,137.298412,61.949796,68.150192,28,52,231.733825,31.717612,212459.799,234.778143,30.429619,210431.4775
697714_016,88.5,13,15,39.6144,-7,43,51.777,60,278,0,165,2018-04-21T17:14:42.152,2018,4,22,2,14,42.15176,0.28392,105.509801,93.372507,139.244675,47.263572,62.778117,45,86,231.578301,30.454841,202605.106,235.820837,27.338069,197151.5206
697724_016,88.5,13,12,26.7841,-7,42,20.332,277,262,0,500,2018-04-21T17:14:42.152,2018,4,22,2,14,42.15176,0.28392,105.509801,93.372507,139.244675,47.263572,62.778117,45,86,231.578301,30.454841,202605.106,235.820837,27.338069,197151.5206
697911_031,100.5,13,22,54.6713,-9,52,44.894,202,82,90,270,2018-04-21T17:17:07.238,2018,4,22,2,17,7.238,0.22464,104.538686,97.993934,118.054775,59.840117,54.823164,35,68,231.710453,30.217756,202112.0507,234.887176,27.983015,202590.7278
698011_079,101,13,24,11.0147,-10,7,11.602,440,263,350,500,2018-04-21T17:18:34.604,2018,4,22,2,18,34.60424,0.17784,93.588227,89.30361,162.224088,30.518733,27.511514,27,45,232.240619,27.062844,199327.0871,232.984293,26.086312,196547.9253
698111_067,140.5,13,23,48.2595,-9,51,48.085,368,69,245,420,2018-04-21T17:19:30.933,2018,4,22,2,19,30.93272,0.38064,102.343842,94.584417,52.050568,42.374638,27.881524,51,118,232.825571,29.821305,200181.8014,232.829276,26.908329,202406.3283
698114_099,77,13,23,20.8144,-7,37,51.408,279,201,0,500,2018-04-21T17:19:47.322,2018,4,22,2,19,47.32208,0.20592,106.434503,101.786996,120.159982,70.235364,68.058534,32,61,231.149761,30.08662,206478.5508,235.017552,28.282952,208362.6437
698124_099,76.5,13,20,0.6265,-7,26,27.76,472,60,420,500,2018-04-21T17:19:47.322,2018,4,22,2,19,47.32208,0.20592,106.434503,101.786996,120.159982,70.235364,68.058534,32,61,231.149761,30.08662,206478.5508,235.017552,28.282952,208362.6437
698124_100,77,13,19,7.2547,-7,23,22.525,305,22,230,400,2018-04-21T17:19:47.322,2018,4,22,2,19,47.32208,0.20592,106.434503,101.786996,120.159982,70.235364,68.058534,32,61,231.149761,30.08662,206478.5508,235.017552,28.282952,208362.6437
698212_027,142.5,13,23,18.8563,-9,11,2.871,276,163,195,390,2018-04-21T17:20:13.942,2018,4,22,2,20,13.94192,0.33696,98.987382,97.365371,50.113464,82.11346,36.454561,54,108,233.745755,29.501261,195529.6152,233.56089,27.350624,205323.3508
698214_071,88,13,22,58.239,-7,24,25.535,208,32,50,275,2018-04-21T17:20:36.078,2018,4,22,2,20,36.07832,0.30888,92.898672,87.965076,175.378345,58.812092,31.238799,42,100,232.600226,26.624681,200705.0856,234.82436,25.954585,194520.9097
698215_039,93.5,13,23,16.8355,-6,47,55.912,266,177,0,500,2018-04-21T17:20:20.054,2018,4,22,2,20,20.054,0.2652,112.291214,100.843209,122.551723,48.193975,64.959333,41,81,231.503401,32.289635,205004.0807,235.442423,28.906775,202634.548
698224_035,107,13,19,33.0399,-7,27,41.541,386,76,130,500,2018-04-21T17:20:17.552,2018,4,22,2,20,17.55176,0.3432,104.865889,98.14521,213.767524,42.176221,26.233993,51,106,234.313203,29.709258,205686.272,234.990651,28.901476,197341.6866
698225_039,93.5,13,19,4.163,-6,51,38.149,293,226,0,500,2018-04-21T17:20:20.054,2018,4,22,2,20,20.054,0.2652,112.291214,100.843209,122.551723,48.193975,64.959333,41,81,231.503401,32.289635,205004.0807,235.442423,28.906775,202634.548
698414_005,67,13,22,30.0691,-7,40,27.341,121,234,92,207,2018-04-21T17:22:09.070,2018,4,22,2,22,9.06992,0.234,101.596626,97.203931,136.58679,71.615819,61.863262,33,72,231.374535,29.036972,203334.2949,235.722152,27.758309,202395.6653
698622_094,86.5,13,25,29.8327,-9,6,21.101,286,106,40,500,2018-04-21T17:25:12.273,2018,4,22,2,25,12.2732,0.29952,94.377514,89.108235,216.6795,50.67396,29.468708,46,68,234.324304,26.762334,202927.8599,234.920841,26.242402,195116.7077
698622_095,90,13,24,3.087,-9,4,49.396,16,87,0,27,2018-04-21T17:25:12.273,2018,4,22,2,25,12.2732,0.29952,94.377514,89.108235,216.6795,50.67396,29.468708,46,68,234.324304,26.762334,202927.8599,234.920841,26.242402,195116.7077
698622_098,84.5,13,25,19.2343,-9,5,43.266,253,98,0,500,2018-04-21T17:25:14.164,2018,4,22,2,25,14.16392,0.26208,93.602287,86.849127,188.364177,19.529853,27.156816,36,80,233.302155,27.226369,198318.3224,233.836688,25.713456,193668.5317
698632_095,85.5,13,21,54.9067,-9,2,32.726,433,63,105,500,2018-04-21T17:25:12.273,2018,4,22,2,25,12.2732,0.29952,94.377514,89.108235,216.6795,50.67396,29.468708,46,68,234.324304,26.762334,202927.8599,234.920841,26.242402,195116.7077
698632_096,86,13,19,58.6494,-9,0,26.749,71,40,0,250,2018-04-21T17:25:12.273,2018,4,22,2,25,12.2732,0.29952,94.377514,89.108235,216.6795,50.67396,29.468708,46,68,234.324304,26.762334,202927.8599,234.920841,26.242402,195116.7077
698642_096,86.5,13,17,43.7717,-8,58,0.584,471,12,350,500,2018-04-21T17:25:12.273,2018,4,22,2,25,12.2732,0.29952,94.377514,89.108235,216.6795,50.67396,29.468708,46,68,234.324304,26.762334,202927.8599,234.920841,26.242402,195116.7077
