,ID,Angle,Ra[hh],Ra[mm],Ra[ss],Dec[deg],Dec[mm],Dec[ss],X,Y,x_1,x_2,utc_mu,year_jst_mu,month_jst_mu,day_jst_mu,hour_jst_mu,minute_jst_mu,second_jst_mu,duration,alt_start,alt_end,azimuth_radiant,zenith_radiant,velocity,n_data_interferometry,n_data_doppler,azimuth_start_at_kiso,elevation_start_at_kiso,range_start_at_kiso,azimuth_end_at_kiso,elevation_end_at_kiso,range_end_at_kiso,exposure_starting_time_tomoe,year_tomoe,month_tomoe,day_tomoe,hh[UT]_tomoe,mm_tomoe,ss_tomoe,ra1[deg],dec1[deg],ra2[deg],dec2[deg],az1[deg],el1[deg],az2[deg],el2[deg],az_middle[deg],el_middle[deg],az3[deg]_mu_at_kiso,el3[deg]_mu_at_kiso,az4[deg]_mu_at_kiso,el4[deg]_mu_at_kiso,az_intersection,el_intersection,distance,vector_az,vector_el,theta
1171,666044_095,154.5,13,43,24.8573,-7,39,46.278,475,235,460,490,2018-04-20T17:57:49.342,2018,4,21,2,57,49.34192,0.22464,103.793488,100.440974,172.52273200000002,74.146666,55.484678,39,71,231.81267799999998,29.217934999999997,206546.1682,235.11633799999998,29.255921999999998,199773.4611,2018-04-20T17:57:01.641374,2018.0,4.0,20.0,17.0,57.0,1.641374,205.8328686870415,-7.704363976607237,205.8744181928164,-7.621450345551909,237.48509768690485,26.110284516561972,237.5156607823485,26.198702430688833,237.50037923462668,26.1544934736254,226.0,29.15109815868279,242.0,29.33507350723561,237.46440713605065,29.282921177358183,3.1286345087527776,-0.03597209857602479,3.1284277037327826,70.27267164723165
1172,666211_013,133.5,14,2,47.9748,-10,5,35.678000000000004,441,237,420,470,2018-04-20T17:59:26.287,2018,4,21,2,59,26.286559999999998,0.2808,97.653936,87.526057,59.860376,33.616051,44.158442,41,87,231.872413,28.904931,196351.2897,232.20475499999998,25.385781,197339.7234,2018-04-20T17:59:19.597819,2018.0,4.0,20.0,17.0,59.0,19.597819,210.67149029127216,-10.119460785133356,210.7390804197187,-10.0570367313677,232.17966090112995,27.145243618006713,232.16852211658502,27.235945604074402,232.1740915088575,27.19059461104056,231.01349154976404,38.0,232.43006373338784,23.0,232.0355473641944,27.177510758938315,0.13916058064789621,-0.1385441446630864,-0.01308385210224472,1.6063259420045275
1173,666415_005,82.0,14,2,4.0329,-6,52,10.205,299,225,145,435,2018-04-20T18:01:27.986,2018,4,21,3,1,27.98576,0.16848,107.02746100000002,100.269511,144.21031200000002,53.618880000000004,66.294915,18,51,232.935981,30.302445000000002,206342.6753,235.803304,28.698822999999997,202757.8572,2018-04-20T18:01:25.370523,2018.0,4.0,20.0,18.0,1.0,25.370523,210.31186233121838,-6.840086698656829,210.697841117246,-6.895244432269627,235.38302857192258,29.025418921928395,235.01531509861945,29.241583290564915,235.19917183527102,29.133501106246655,226.0,34.18156560245117,242.0,25.23316599766298,235.15793214219008,29.0597633298355,0.08448651937126624,-0.04123969308093933,-0.07373777641115353,1.23241211992513
1174,666512_021,90.0,14,1,33.2394,-9,12,2.927,207,170,50,323,2018-04-20T18:02:38.501,2018,4,21,3,2,38.50088,0.24648,104.815884,96.354159,112.27703999999999,42.621683000000004,48.497567,37,71,232.13324,30.688501000000002,199991.0579,234.403665,28.014447999999998,199070.3514,2018-04-20T18:02:28.249327,2018.0,4.0,20.0,18.0,2.0,28.249327,210.17830749629533,-9.200470719036012,210.54385464350977,-9.20124038836347,233.92719153118162,27.00703612710173,233.62303892790936,27.245641262325776,233.7751152295455,27.126338694713752,226.0,37.91208637354032,238.66122014210077,23.0,234.57853593227065,27.80848914161394,1.053951639200547,0.8034207027251625,0.682150446900188,11.552942394909529
1175,666522_022,90.0,13,57,23.9331,-9,11,44.93899999999999,250,169,20,380,2018-04-20T18:02:38.501,2018,4,21,3,2,38.50088,0.24648,104.815884,96.354159,112.27703999999999,42.621683000000004,48.497567,37,71,232.13324,30.688501000000002,199991.0579,234.403665,28.014447999999998,199070.3514,2018-04-20T18:02:28.249327,2018.0,4.0,20.0,18.0,2.0,28.249327,209.04140174569392,-9.195533500820085,209.52381282310418,-9.19592551074893,234.86512958309083,26.260954408443364,234.47023428633642,26.57987404741709,234.66768193471364,26.420414227930227,226.0,37.91208637354032,238.66122014210077,23.0,235.30072877315746,26.957907451951506,0.8304500379508103,0.6330468384438177,0.5374932240212793,10.742289842301208
1176,666526_055,89.5,13,57,38.3215,-5,54,9.179,282,104,160,440,2018-04-20T18:02:54.990,2018,4,21,3,2,54.990080000000006,0.36816,88.290614,83.297123,76.280075,57.166741,25.259445,48,118,232.42303900000002,26.410709999999998,192290.3137,233.45534500000002,24.159782,196313.3785,2018-04-20T18:02:28.249327,2018.0,4.0,20.0,18.0,2.0,28.249327,209.2475439850693,-5.900308365554336,209.61962026188763,-5.905442245764924,237.21826199702926,28.819914459357978,236.90586157569888,29.06944963023197,237.06206178636407,28.944682044794973,227.10803398751625,38.0,233.9872366985759,23.0,232.26902676317582,26.74653140974695,5.273049492264533,-4.793035023188253,-2.198150635048023,26.746461969320812
1177,666532_022,90.0,13,53,8.5318,-9,11,17.281,272,170,40,450,2018-04-20T18:02:38.501,2018,4,21,3,2,38.50088,0.24648,104.815884,96.354159,112.27703999999999,42.621683000000004,48.497567,37,71,232.13324,30.688501000000002,199991.0579,234.403665,28.014447999999998,199070.3514,2018-04-20T18:02:28.249327,2018.0,4.0,20.0,18.0,2.0,28.249327,207.97549867576487,-9.184807396327942,208.52385345474298,-9.190344145065241,235.73574987777954,25.558076885761523,235.28942743282562,25.920601926746336,235.51258865530258,25.73933940625393,226.0,37.91208637354032,238.66122014210077,23.0,235.99069612500136,26.145280183003965,0.6271958759512029,0.47810746969878437,0.40594077675003604,10.581623947724145
1178,666542_022,90.0,13,48,41.1637,-9,10,37.971,261,170,40,450,2018-04-20T18:02:38.501,2018,4,21,3,2,38.50088,0.24648,104.815884,96.354159,112.27703999999999,42.621683000000004,48.497567,37,71,232.13324,30.688501000000002,199991.0579,234.403665,28.014447999999998,199070.3514,2018-04-20T18:02:28.249327,2018.0,4.0,20.0,18.0,2.0,28.249327,206.87554507308892,-9.172663021120421,207.42491389620653,-9.181066461412275,236.62189909943103,24.825759963242827,236.17918870442367,25.190775041636677,236.40054390192734,25.00826750243975,226.0,37.91208637354032,238.66122014210077,23.0,236.72336443805577,25.282360729365074,0.4234857678748903,0.3228205361284324,0.27409322692532356,10.161216809700914
1179,666612_107,54.5,14,1,32.7829,-9,13,54.534,206,193,120,300,2018-04-20T18:04:24.444,2018,4,21,3,4,24.4436,0.25895999999999997,93.222927,90.155454,206.606429,63.019780000000004,27.567681,44,83,232.922386,26.934565999999997,199381.4917,233.82945899999999,26.941938,192905.9781,2018-04-20T18:03:31.126730,2018.0,4.0,20.0,18.0,3.0,31.12673,210.2717056722131,-9.15043270477692,210.51216935180813,-9.32063065431536,234.10460825883712,26.933294204917225,233.7787546506373,26.963751033372372,233.9416814547372,26.948522619144796,226.0,26.878306107365084,242.0,27.00834194792043,233.94172755395158,26.942850433486313,0.005672372985080102,4.609921438714082e-05,-0.005672185658482931,5.8054444206248785
1180,666623_108,54.5,13,57,4.5532,-8,26,6.002000000000001,187,200,110,260,2018-04-20T18:04:24.444,2018,4,21,3,4,24.4436,0.25895999999999997,93.222927,90.155454,206.606429,63.019780000000004,27.567681,44,83,232.922386,26.934565999999997,199381.4917,233.82945899999999,26.941938,192905.9781,2018-04-20T18:03:31.126730,2018.0,4.0,20.0,18.0,3.0,31.12673,209.16662125494787,-8.361827549750515,209.36601441155761,-8.504366891725633,235.6054948904403,26.785072736065985,235.3346882420301,26.81320538277331,235.4700915662352,26.799139059419648,226.0,26.878306107365084,242.0,27.00834194792043,235.4688227216657,26.95526150247017,0.15612759906757223,-0.0012688445694948314,0.1561224430505206,6.3965224705184465
1181,666711_017,164.0,14,0,28.5533,-9,47,45.541000000000004,7,14,3,10,2018-04-20T18:04:42.034,2018,4,21,3,4,42.03416,0.28392,92.170698,87.967949,238.091418,52.464247,24.365053,55,66,233.989869,26.538209000000002,199726.4964,233.83494,26.194098,192976.8527,2018-04-20T18:04:34.009830,2018.0,4.0,20.0,18.0,4.0,34.00983,210.11341953510905,-9.814381848983476,210.12311779330557,-9.782193145411771,233.95710551407674,26.161374668496478,233.97303160750718,26.191758278105787,233.96506856079196,26.176566473301133,232.39686214418597,23.0,239.15030797997773,38.0,233.85030927377744,26.22823451523491,0.12585420339961592,-0.11475928701452176,0.05166804193377672,3.4233668048269594
1182,666712_078,140.5,14,1,3.8818,-9,2,10.099,116,45,90,140,2018-04-20T18:05:12.417,2018,4,21,3,5,12.41672,0.26208000000000004,100.294372,93.398493,50.374016999999995,49.502559999999995,40.930875,34,82,234.486431,29.287767,199298.9244,234.343203,26.443251,202964.7921,2018-04-20T18:04:34.009830,2018.0,4.0,20.0,18.0,4.0,34.00983,210.2312930066394,-9.07776368835138,210.29834591148406,-8.997714505696385,234.4089767641688,26.787889999032753,234.41365918273902,26.891695408801485,234.41131797345392,26.83979270391712,234.16982729944917,23.0,234.92511220556338,38.0,234.36329156166596,26.84221094551167,0.04808725529322898,-0.04802641178795852,0.0024182415945510627,0.2998138946680186
1183,666713_018,76.5,14,2,19.9716,-8,20,18.559,352,124,250,460,2018-04-20T18:04:42.034,2018,4,21,3,4,42.03416,0.28392,92.170698,87.967949,238.091418,52.464247,24.365053,55,66,233.989869,26.538209000000002,199726.4964,233.83494,26.194098,192976.8527,2018-04-20T18:04:34.009830,2018.0,4.0,20.0,18.0,4.0,34.00983,210.44714385208212,-8.305696590920283,210.72721516305808,-8.373063284709142,234.8111125198401,27.50452737511644,234.5278712740375,27.639769823698153,234.66949189693878,27.572148599407296,232.39686214418597,23.0,239.15030797997773,38.0,234.49146633192677,27.652301000120282,0.1952370588231123,-0.17802556501200684,0.08015240071298635,88.71507886644163
1184,666713_077,140.0,14,2,55.9314,-8,29,8.552999999999999,465,235,440,480,2018-04-20T18:05:12.417,2018,4,21,3,5,12.41672,0.26208000000000004,100.294372,93.398493,50.374016999999995,49.502559999999995,40.930875,34,82,234.486431,29.287767,199298.9244,234.343203,26.443251,202964.7921,2018-04-20T18:04:34.009830,2018.0,4.0,20.0,18.0,4.0,34.00983,210.69947553040674,-8.524974463172223,210.7531676631667,-8.462146991121823,234.436542011828,27.50833125348878,234.43919822337836,27.590560817997957,234.43787011760318,27.54944603574337,234.16982729944917,23.0,234.92511220556338,38.0,234.39900104122643,27.551403184190164,0.03891831867417779,-0.03886907637675563,0.001957148446795287,1.0323940377055487
1185,666724_018,150.5,13,56,16.3491,-7,29,58.721000000000004,32,101,20,40,2018-04-20T18:04:42.034,2018,4,21,3,4,42.03416,0.28392,92.170698,87.967949,238.091418,52.464247,24.365053,55,66,233.989869,26.538209000000002,199726.4964,233.83494,26.194098,192976.8527,2018-04-20T18:04:34.009830,2018.0,4.0,20.0,18.0,4.0,34.00983,209.0519690607119,-7.527628763129129,209.07887590055427,-7.480992091637085,236.54916606373575,27.143072844345195,236.5630391299173,27.195363142377428,236.55610259682652,27.16921799336131,232.39686214418597,23.0,239.15030797997773,38.0,234.65860389857207,28.023528305504442,2.0809486825271386,-1.8974986982544522,0.8543103121431308,9.379942516216046
1186,666725_018,151.5,13,57,42.8509,-6,50,43.898,299,209,280,340,2018-04-20T18:04:42.034,2018,4,21,3,4,42.03416,0.28392,92.170698,87.967949,238.091418,52.464247,24.365053,55,66,233.989869,26.538209000000002,199726.4964,233.83494,26.194098,192976.8527,2018-04-20T18:04:34.009830,2018.0,4.0,20.0,18.0,4.0,34.00983,209.40308223919948,-6.891880647564963,209.483533500428,-6.745679389085936,236.75177148199705,27.845364499182516,236.79883368579252,28.006693089229962,236.77530258389478,27.92602879420624,232.39686214418597,23.0,239.15030797997773,38.0,234.97885821525736,28.734841443579967,1.970124430434804,-1.7964443686374238,0.8088126493737278,7.97585651460378
1187,666732_044,127.5,13,52,40.9213,-9,8,18.512,186,133,90,320,2018-04-20T18:04:55.578,2018,4,21,3,4,55.57808000000001,0.21216,104.52855500000001,96.893395,115.72271,46.770635999999996,52.930101,39,63,232.23609199999999,30.079119,202883.982,234.607823,27.684957,202216.3296,2018-04-20T18:04:34.009830,2018.0,4.0,20.0,18.0,4.0,34.00983,208.04093798411722,-9.234622387460378,208.35114352225708,-9.00436217893453,236.0665500131147,25.212617289123163,235.99200182984714,25.589837390460286,236.02927592148092,25.401227339791724,226.0,36.37418977105449,239.24888644957736,23.0,236.45367368648903,25.82164890508283,0.597384093783642,0.4243977650081092,0.4204215652911074,33.551297436611684
1188,666812_030,70.0,14,8,27.8776,-9,7,21.428,281,110,100,430,2018-04-20T18:06:05.959,2018,4,21,3,6,5.95904,0.30576,98.263966,91.313243,204.091746,55.149075,40.788309999999996,45,95,232.54664,27.873862,203820.9801,234.12577400000004,27.383601000000002,192604.3241,2018-04-20T18:05:51.198379,2018.0,4.0,20.0,18.0,5.0,51.198379,211.87402386673926,-9.035014518532575,212.31527810525134,-9.194641783224451,233.34367273829537,27.6848405609752,232.8539203727375,27.850685801999774,233.09879655551643,27.76776318148749,226.0,29.906344533489815,242.0,24.938953545771383,233.08029864982336,27.708181302021828,0.0623872813615896,-0.018497905693067196,-0.05958187946566085,1.460104570215879
1189,666912_019,81.5,14,8,24.9502,-9,14,1.8559999999999999,272,194,40,450,2018-04-20T18:07:03.454,2018,4,21,3,7,3.4544,0.2184,99.320002,90.78835,176.81806799999998,47.9058,59.122454000000005,31,69,231.309713,28.507052,202030.3948,233.812316,27.113991,193164.8881,2018-04-20T18:06:54.070680,2018.0,4.0,20.0,18.0,6.0,54.07068,211.79336192067956,-9.187184960395504,212.34215787954625,-9.269592307268129,233.5177365666367,27.346823188330898,232.99697727715682,27.641494601088947,233.25735692189676,27.494158894709923,226.0,31.46267624463367,241.20300902677562,23.0,233.22707681637678,27.439761360851257,0.062257340773644206,-0.03028010551997795,-0.054397533858665525,0.40105929006501256
1190,666915_050,66.5,14,7,57.0086,-6,48,34.535,180,179,40,340,2018-04-20T18:07:18.543,2018,4,21,3,7,18.542720000000003,0.16224,109.92174399999999,103.533441,140.231965,52.204826000000004,65.203849,20,50,232.903569,31.692007,203928.7691,235.673928,30.096397999999997,200894.7394,2018-04-20T18:06:54.070680,2018.0,4.0,20.0,18.0,6.0,54.07068,211.80120722686016,-6.728616161806053,212.20019683900895,-6.902200586031525,235.37116271060967,29.185384385925648,234.9008189170894,29.322091627130717,235.13599081384953,29.25373800652818,226.0,35.66816923331385,242.0,26.45284948594528,235.6344297730115,30.119147299447057,0.9986864574433864,0.4984389591619731,0.8654092929188764,13.733403014421707
1191,666915_050,66.5,14,7,57.0086,-6,48,34.535,180,179,40,340,2018-04-20T18:07:18.995,2018,4,21,3,7,18.99512,0.21216,107.52199099999999,100.80637800000001,161.141522,60.962272999999996,64.656141,29,65,232.29260499999998,30.033021,208863.3483,235.91582999999997,28.957061,202263.448,2018-04-20T18:06:54.070680,2018.0,4.0,20.0,18.0,6.0,54.07068,211.80120722686016,-6.728616161806053,212.20019683900895,-6.902200586031525,235.37116271060967,29.185384385925648,234.9008189170894,29.322091627130717,235.13599081384953,29.25373800652818,226.0,31.901685318611186,242.0,27.15029394766401,235.11822678897028,29.193918813395396,0.06240109331548841,-0.017764024879255658,-0.059819193132785387,0.33270630266538964
1192,666916_050,82.0,14,8,31.7041,-5,49,24.129,286,39,140,375,2018-04-20T18:07:18.543,2018,4,21,3,7,18.542720000000003,0.16224,109.92174399999999,103.533441,140.231965,52.204826000000004,65.203849,20,50,232.903569,31.692007,203928.7691,235.673928,30.096397999999997,200894.7394,2018-04-20T18:06:54.070680,2018.0,4.0,20.0,18.0,6.0,54.07068,211.9378301065107,-5.796433910623851,212.25039693925456,-5.840020822022062,235.97806520286304,29.965650442010705,235.67887779682135,30.143225385413732,235.82847149984218,30.05443791371222,226.0,35.66816923331385,242.0,26.45284948594528,235.8081227128866,30.01910755077147,0.04077140758042795,-0.020348786955594278,-0.035330362940751314,0.7500397897232417
1193,666916_050,82.0,14,8,31.7041,-5,49,24.129,286,39,140,375,2018-04-20T18:07:18.995,2018,4,21,3,7,18.99512,0.21216,107.52199099999999,100.80637800000001,161.141522,60.962272999999996,64.656141,29,65,232.29260499999998,30.033021,208863.3483,235.91582999999997,28.957061,202263.448,2018-04-20T18:06:54.070680,2018.0,4.0,20.0,18.0,6.0,54.07068,211.9378301065107,-5.796433910623851,212.25039693925456,-5.840020822022062,235.97806520286304,29.965650442010705,235.67887779682135,30.143225385413732,235.82847149984218,30.05443791371222,226.0,31.901685318611186,242.0,27.15029394766401,235.5360809995076,29.06983200775408,1.0271032054927896,-0.2923905003345908,-0.9846059059581407,14.150736501479592
1194,666916_077,104.0,14,8,21.3424,-5,59,25.978,254,166,70,470,2018-04-20T18:07:32.330,2018,4,21,3,7,32.33,0.27144,115.715747,104.359201,104.259322,46.623340999999996,59.995397,30,79,232.761389,33.425763,205124.4252,235.83571400000002,29.605417,205330.9321,2018-04-20T18:06:54.070680,2018.0,4.0,20.0,18.0,6.0,54.07068,211.84585190295437,-6.047778721300639,212.3757619588548,-5.920959433368422,235.86014124234347,29.71850377033601,235.50919679693297,30.16723382089109,235.68466901963822,29.94286879561355,229.08038964417597,38.0,241.15125312093963,23.0,235.61152502847688,29.88400805351664,0.09388626312304468,-0.07314399116134496,-0.058860742096907614,0.7960940107602212
1195,666925_114,139.5,14,3,1.8073,-6,37,40.916,73,45,14,100,2018-04-20T18:07:51.103,2018,4,21,3,7,51.10304,0.1404,106.36834099999999,102.360668,108.423755,57.767899,54.777333999999996,22,43,233.05664,31.037658,200961.4522,234.81926,29.515541,201987.198,2018-04-20T18:06:54.070680,2018.0,4.0,20.0,18.0,6.0,54.07068,210.67878087200987,-6.718500315998648,210.79350842165883,-6.5867257044777965,236.31665786100154,28.43947914232596,236.32341916100782,28.613591205367612,236.32003851100467,28.52653517384679,226.0,37.131445490712565,242.0,23.314586496715208,236.16817702788072,28.350678726948146,0.2323518882480218,-0.15186148312395176,-0.1758564468986421,51.41148116484351
1196,666942_048,87.0,13,55,27.0204,-9,8,33.038000000000004,307,142,202,440,2018-04-20T18:07:18.543,2018,4,21,3,7,18.542720000000003,0.16224,109.92174399999999,103.533441,140.231965,52.204826000000004,65.203849,20,50,232.903569,31.692007,203928.7691,235.673928,30.096397999999997,200894.7394,2018-04-20T18:06:54.070680,2018.0,4.0,20.0,18.0,6.0,54.07068,208.72211357419584,-9.133099575952965,209.04043377381075,-9.154228646449107,236.06641330512056,25.351492778071908,235.79546278275376,25.549883383744223,235.93093804393715,25.450688080908066,226.0,35.66816923331385,242.0,26.45284948594528,237.87613715345051,28.828019156273225,3.897456191964033,1.9451991095133678,3.3773310753651593,6.27156203947186
1197,667132_014,87.5,13,59,27.9241,-9,15,23.078000000000003,237,221,90,380,2018-04-20T18:09:06.161,2018,4,21,3,9,6.160880000000001,0.24648,98.715058,90.381637,124.877071,57.683202,64.766418,33,79,230.818093,28.307638,202042.1132,234.911029,25.690728,201536.6355,2018-04-20T18:08:59.831384,2018.0,4.0,20.0,18.0,8.0,59.831384,209.66957072830598,-9.246050248899673,210.05782842147613,-9.266432897036783,235.6430608312892,25.55196631563755,235.31485812378165,25.796428887580195,235.47895947753543,25.674197601608874,226.0,31.38819331594678,239.11941885574896,23.0,235.32166273212152,25.428180156611756,0.2920048790015606,-0.15729674541390182,-0.24601744499711842,4.086948894254148
1198,669013_003,129.5,14,27,12.1819,-8,17,55.74,116,90,30,200,2018-04-20T18:29:37.157,2018,4,21,3,29,37.15688,0.20904,103.82891500000001,96.670911,133.50006000000002,53.659661,58.652398,21,61,231.393192,29.969903000000002,202179.5309,234.49999900000003,28.003486,199779.8486,2018-04-20T18:29:35.555574,2018.0,4.0,20.0,18.0,29.0,35.555574,216.68565439924757,-8.391912697373842,216.9131747130234,-8.208083501238024,234.77505731152831,27.417275178006356,234.72519267071812,27.704548101370882,234.75012499112322,27.56091163968862,226.0,33.3834605312737,242.0,23.256448457462966,234.8785825589341,27.763865982983,0.24019119923499352,0.1284575678108979,0.20295434329437967,47.821468669939094
